sentence_id,domain,text,aspect_term,input_text,label,polarity
2390,restaurants,We saw them heating up at least one frozen item though I'm not sure which dim sum dish it was.,dim sum dish,[ASPECT] dim sum dish [SEP] We saw them heating up at least one frozen item though I'm not sure which dim sum dish it was.,1,negative
3467,restaurants,No you're going to go back because the food was good.,food,[ASPECT] food [SEP] No you're going to go back because the food was good.,0,positive
334,restaurants,The food was great and the service was even better.,food,[ASPECT] food [SEP] The food was great and the service was even better.,0,positive
334,restaurants,The food was great and the service was even better.,service,[ASPECT] service [SEP] The food was great and the service was even better.,0,positive
1558,restaurants,"While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.",rice,"[ASPECT] rice [SEP] While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.",0,positive
1558,restaurants,"While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.",entrees,"[ASPECT] entrees [SEP] While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.",0,positive
913,restaurants,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,Traditional French decour,[ASPECT] Traditional French decour [SEP] Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,0,positive
913,restaurants,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,hall,[ASPECT] hall [SEP] Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,1,negative
3003,restaurants,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,fish,[ASPECT] fish [SEP] The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,0,positive
3003,restaurants,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,sushi chef,[ASPECT] sushi chef [SEP] The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,0,positive
3003,restaurants,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,wasabi,[ASPECT] wasabi [SEP] The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,0,positive
3003,restaurants,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,soy sauce,[ASPECT] soy sauce [SEP] The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,0,positive
3003,restaurants,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,sea salt,[ASPECT] sea salt [SEP] The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,0,positive
3583,restaurants,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers,"[ASPECT] burgers [SEP] Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",1,negative
3581,restaurants,My son and his girlfriend both wanted cheeseburgers and they were huge!,cheeseburgers,[ASPECT] cheeseburgers [SEP] My son and his girlfriend both wanted cheeseburgers and they were huge!,0,positive
2435,restaurants,I really recommend the very simple Unda (Egg) rolls.,Unda (Egg) rolls,[ASPECT] Unda (Egg) rolls [SEP] I really recommend the very simple Unda (Egg) rolls.,0,positive
943,restaurants,Very good wine choices.,wine choices,[ASPECT] wine choices [SEP] Very good wine choices.,0,positive
2516,restaurants,"This is the only Thai place I go too in NYC, it's wonderful, and live relaxed Jazz on certain nights.",Jazz,"[ASPECT] Jazz [SEP] This is the only Thai place I go too in NYC, it's wonderful, and live relaxed Jazz on certain nights.",0,positive
3647,restaurants,We were seated and ignored by waitstaff.,waitstaff,[ASPECT] waitstaff [SEP] We were seated and ignored by waitstaff.,1,negative
784,restaurants,"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",lazy susans,"[ASPECT] lazy susans [SEP] If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",0,positive
784,restaurants,"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",tables,"[ASPECT] tables [SEP] If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",0,positive
1540,restaurants,They showed up 15 minutes after the tuna melt.,tuna,[ASPECT] tuna [SEP] They showed up 15 minutes after the tuna melt.,0,positive
1980,restaurants,"Tasty steak, pork loin, the works.",steak,"[ASPECT] steak [SEP] Tasty steak, pork loin, the works.",0,positive
1980,restaurants,"Tasty steak, pork loin, the works.",pork loin,"[ASPECT] pork loin [SEP] Tasty steak, pork loin, the works.",0,positive
292,restaurants,I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,table,[ASPECT] table [SEP] I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,2,neutral
292,restaurants,I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,wait,[ASPECT] wait [SEP] I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,1,negative
687,restaurants,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,setting,[ASPECT] setting [SEP] I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,0,positive
687,restaurants,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,service,[ASPECT] service [SEP] I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,0,positive
732,restaurants,"The burger was great, also.",burger,"[ASPECT] burger [SEP] The burger was great, also.",0,positive
1508,restaurants,"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",discount,"[ASPECT] discount [SEP] they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",1,negative
1508,restaurants,"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",service,"[ASPECT] service [SEP] they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",1,negative
705,restaurants,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",portions,"[ASPECT] portions [SEP] Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",0,positive
705,restaurants,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",food,"[ASPECT] food [SEP] Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",0,positive
1610,restaurants,The pizza was great.,pizza,[ASPECT] pizza [SEP] The pizza was great.,0,positive
1139,restaurants,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,Edamame pureed,[ASPECT] Edamame pureed [SEP] I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,0,positive
1808,restaurants,"however, it's the service that leaves a bad taste in my mouth.",service,"[ASPECT] service [SEP] however, it's the service that leaves a bad taste in my mouth.",1,negative
2933,restaurants,"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",specials,"[ASPECT] specials [SEP] When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",2,neutral
